entry_name,entry_name_code,date,adj_day_of_year,quality,row,col,plt_id,test_loc
BAR PP 7236V,20,2018-08-15,227,9,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2018-09-12,255,7,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2018-10-02,275,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2018-11-09,313,8,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-04-17,107,8,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-05-02,122,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-06-13,164,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-06-17,168,4,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-07-17,198,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-08-22,234,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-09-16,259,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-10-10,283,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2019-11-01,305,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-04-28,118,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-05-18,138,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-06-17,168,4,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-07-15,196,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-08-06,218,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-09-02,245,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-10-15,288,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-11-05,309,7,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-10-15,288,5,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2020-10-23,296,7,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-03-30,89,8,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-04-22,112,8,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-05-28,148,4,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-06-11,162,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-07-13,194,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-08-11,223,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-09-17,260,6,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-10-13,286,7,12,8,173,"Adelphia, NJ"
BAR PP 7236V,20,2021-11-18,322,7,12,8,173,"Adelphia, NJ"
DLFPS-340/3500,40,2018-04-18,108,3,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-05-10,130,4,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-06-07,158,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-07-17,198,4,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-08-15,227,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-09-12,255,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-10-02,275,8,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2018-11-09,313,8,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-04-17,107,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-05-02,122,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-06-13,164,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-06-17,168,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-07-17,198,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-08-22,234,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-09-16,259,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-10-10,283,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2019-11-01,305,8,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-04-28,118,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-05-18,138,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-06-17,168,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-07-15,196,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-08-06,218,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-09-02,245,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-10-15,288,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-11-05,309,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-10-15,288,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2020-10-23,296,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-03-30,89,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-04-22,112,7,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-05-28,148,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-06-11,162,4,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-07-13,194,6,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-08-11,223,4,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-09-17,260,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-10-13,286,5,11,8,158,"Adelphia, NJ"
DLFPS-340/3500,40,2021-11-18,322,7,11,8,158,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-04-18,108,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-05-10,130,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-06-07,158,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-07-17,198,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-08-15,227,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-09-12,255,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-10-02,275,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2018-11-09,313,4,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-04-17,107,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-05-02,122,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-06-13,164,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-06-17,168,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-07-17,198,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-08-22,234,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-09-16,259,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-10-10,283,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2019-11-01,305,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-04-28,118,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-05-18,138,8,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-06-17,168,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-07-15,196,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-08-06,218,8,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-09-02,245,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-10-15,288,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-11-05,309,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-10-15,288,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2020-10-23,296,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-03-30,89,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-04-22,112,8,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-05-28,148,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-06-11,162,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-07-13,194,7,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-08-11,223,5,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-09-17,260,6,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-10-13,286,8,10,8,143,"Adelphia, NJ"
Syrah (LTP-11-41),85,2021-11-18,322,6,10,8,143,"Adelphia, NJ"
A99-2897,12,2018-04-18,108,5,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-05-10,130,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-06-07,158,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-07-17,198,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-08-15,227,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-09-12,255,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-10-02,275,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2018-11-09,313,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-04-17,107,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-05-02,122,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-06-13,164,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-06-17,168,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-07-17,198,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-08-22,234,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-09-16,259,9,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-10-10,283,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2019-11-01,305,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-04-28,118,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-05-18,138,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-06-17,168,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-07-15,196,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-08-06,218,9,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-09-02,245,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-10-15,288,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-11-05,309,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-10-15,288,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2020-10-23,296,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-03-30,89,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-04-22,112,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-05-28,148,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-06-11,162,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-07-13,194,8,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-08-11,223,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-09-17,260,7,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-10-13,286,6,9,8,128,"Adelphia, NJ"
A99-2897,12,2021-11-18,322,4,9,8,128,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-04-18,108,1,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-05-10,130,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-06-07,158,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-07-17,198,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-08-15,227,5,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-09-12,255,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-10-02,275,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2018-11-09,313,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-04-17,107,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-05-02,122,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-06-13,164,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-06-17,168,5,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-07-17,198,5,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-08-22,234,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-09-16,259,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-10-10,283,1,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2019-11-01,305,1,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-04-28,118,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-05-18,138,3,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-06-17,168,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-07-15,196,5,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-08-06,218,6,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-09-02,245,3,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-15,288,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-11-05,309,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-15,288,3,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2020-10-23,296,2,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-03-30,89,3,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-04-22,112,6,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-05-28,148,3,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-06-11,162,6,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-07-13,194,6,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-08-11,223,5,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-09-17,260,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-10-13,286,4,8,8,113,"Adelphia, NJ"
Orion (PST-K13-143),67,2021-11-18,322,4,8,8,113,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-04-18,108,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-05-10,130,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-06-07,158,4,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-07-17,198,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-08-15,227,9,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-09-12,255,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-10-02,275,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2018-11-09,313,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-04-17,107,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-05-02,122,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-06-13,164,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-06-17,168,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-07-17,198,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-08-22,234,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-09-16,259,9,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-10-10,283,3,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2019-11-01,305,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-04-28,118,5,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-05-18,138,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-06-17,168,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-07-15,196,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-08-06,218,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-09-02,245,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-10-15,288,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-11-05,309,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-10-15,288,9,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2020-10-23,296,9,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-03-30,89,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-04-22,112,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-05-28,148,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-06-11,162,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-07-13,194,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-08-11,223,7,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-09-17,260,8,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-10-13,286,6,7,8,98,"Adelphia, NJ"
Barserati (BAR PP 110358),26,2021-11-18,322,7,7,8,98,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-04-18,108,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-05-10,130,5,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-06-07,158,5,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-07-17,198,6,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-08-15,227,7,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-09-12,255,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-10-02,275,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2018-11-09,313,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-04-17,107,5,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-05-02,122,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-06-13,164,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-06-17,168,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-07-17,198,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-08-22,234,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-09-16,259,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-10-10,283,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2019-11-01,305,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-04-28,118,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-05-18,138,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-06-17,168,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-07-15,196,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-08-06,218,5,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-09-02,245,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-10-15,288,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-11-05,309,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-10-15,288,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2020-10-23,296,2,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-03-30,89,2,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-04-22,112,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-05-28,148,2,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-06-11,162,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-07-13,194,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-08-11,223,4,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-09-17,260,3,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-10-13,286,2,6,8,83,"Adelphia, NJ"
Dublin (PST-K15-157),48,2021-11-18,322,4,6,8,83,"Adelphia, NJ"
PPG-KB 1320,70,2018-04-18,108,3,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-05-10,130,6,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-06-07,158,8,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-07-17,198,4,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-08-15,227,3,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-09-12,255,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-10-02,275,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2018-11-09,313,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-04-17,107,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-05-02,122,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-06-13,164,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-06-17,168,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-07-17,198,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-08-22,234,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-09-16,259,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-10-10,283,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2019-11-01,305,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-04-28,118,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-05-18,138,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-06-17,168,2,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-07-15,196,2,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-08-06,218,2,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-09-02,245,2,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-10-15,288,2,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-11-05,309,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-10-15,288,3,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2020-10-23,296,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-03-30,89,3,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-04-22,112,3,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-05-28,148,1,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-06-11,162,4,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-07-13,194,4,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-08-11,223,5,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-09-17,260,4,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-10-13,286,4,5,8,68,"Adelphia, NJ"
PPG-KB 1320,70,2021-11-18,322,5,5,8,68,"Adelphia, NJ"
DLFPS-340/3494,39,2018-04-18,108,4,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-05-10,130,6,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-06-07,158,4,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-07-17,198,6,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-08-15,227,7,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-09-12,255,7,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-10-02,275,7,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2018-11-09,313,5,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-04-17,107,4,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-05-02,122,4,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-06-13,164,3,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-06-17,168,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-07-17,198,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-08-22,234,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-09-16,259,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-10-10,283,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2019-11-01,305,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-04-28,118,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-05-18,138,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-06-17,168,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-07-15,196,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-08-06,218,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-09-02,245,2,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-10-15,288,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-11-05,309,2,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-10-15,288,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2020-10-23,296,2,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-03-30,89,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-04-22,112,2,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-05-28,148,1,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-06-11,162,3,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-07-13,194,3,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-08-11,223,3,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-09-17,260,4,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-10-13,286,2,4,8,53,"Adelphia, NJ"
DLFPS-340/3494,39,2021-11-18,322,4,4,8,53,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-04-18,108,2,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-05-10,130,3,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-06-07,158,5,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-07-17,198,5,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-08-15,227,4,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-09-12,255,3,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-10-02,275,3,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2018-11-09,313,3,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2019-04-17,107,4,3,8,38,"Adelphia, NJ"
Amaze (NAI-14-133),17,2019-05-02,122,4,3,8,38,"Adelphia, NJ"
