RATING_EVENT_CODE,BETA,PLOC_CODE,PLOC_EFF,ENTRY_CODE,ENTRY_EFF,THETA,QUALITY
5,0.8,10,-0.5572739817962408,3,-0.06715300942841046,-0.6244269912246512,3
5,0.8,10,-0.21366085392004594,3,-0.06715300942841046,-0.28081386334845637,3
4,0.40000000000000013,10,-0.30495916912722787,3,-0.06715300942841046,-0.37211217855563833,4
5,0.8,10,-0.5671123583875735,3,-0.06715300942841046,-0.634265367815984,2
2,-0.4,10,-0.22704393937691872,3,-0.06715300942841046,-0.2941969488053292,5
4,0.40000000000000013,10,-0.33206034633013015,3,-0.06715300942841046,-0.3992133557585406,3
3,0.0,10,-0.7730155150802719,3,-0.06715300942841046,-0.8401685245086823,4
2,-0.4,10,-0.19050549360940344,3,-0.06715300942841046,-0.2576585030378139,6
4,0.40000000000000013,10,-0.5769869773096097,3,-0.06715300942841046,-0.6441399867380202,4
1,-0.8,10,-0.3407984526592606,3,-0.06715300942841046,-0.4079514620876711,5
5,0.8,10,-0.8928916235713078,3,-0.06715300942841046,-0.9600446329997183,2
1,-0.8,10,-0.21443696313651317,3,-0.06715300942841046,-0.28158997256492363,5
4,0.40000000000000013,10,-0.45801108773638927,3,-0.06715300942841046,-0.5251640971647997,4
3,0.0,10,-0.27865587293971883,3,-0.06715300942841046,-0.3458088823681293,7
3,0.0,10,-0.14667846509607907,3,-0.06715300942841046,-0.21383147452448953,3
5,0.8,10,-0.5866206142009522,3,-0.06715300942841046,-0.6537736236293628,5
1,-0.8,10,-0.3376482399645453,3,-0.06715300942841046,-0.40480124939295575,5
3,0.0,10,-0.027342825059274323,3,-0.06715300942841046,-0.09449583448768478,7
2,-0.4,10,-0.4714142200277458,3,-0.06715300942841046,-0.5385672294561563,6
1,-0.8,10,-0.42388811146938415,3,-0.06715300942841046,-0.4910411208977946,5
1,-0.8,10,-0.31886469783194493,3,-0.06715300942841046,-0.3860177072603554,6
4,0.40000000000000013,10,-0.5460057720634753,3,-0.06715300942841046,-0.6131587814918857,3
1,-0.8,10,-0.13549895595834582,3,-0.06715300942841046,-0.20265196538675628,6
2,-0.4,10,-0.24002811167174304,3,-0.06715300942841046,-0.3071811211001535,7
1,-0.8,10,-0.6790220536340263,3,-0.06715300942841046,-0.7461750630624369,5
1,-0.8,10,-0.23960608968123392,3,-0.06715300942841046,-0.3067590991096444,5
4,0.40000000000000013,10,-0.6766603715286541,3,-0.06715300942841046,-0.7438133809570646,4
4,0.40000000000000013,10,-0.14677239834372263,3,-0.06715300942841046,-0.2139254077721331,5
5,0.8,10,-0.25173881681893123,3,-0.06715300942841046,-0.3188918262473417,3
2,-0.4,10,-0.4161735889345536,3,-0.06715300942841046,-0.48332659836296404,7
2,-0.4,10,-0.2808953742943576,3,-0.06715300942841046,-0.3480483837227681,6
1,-0.8,10,-0.18885630058471342,3,-0.06715300942841046,-0.2560093100131239,6
5,0.8,10,-0.3238930328792779,3,-0.06715300942841046,-0.39104604230768836,2
4,0.40000000000000013,10,0.3711246322365128,3,-0.06715300942841046,0.30397162280810236,3
3,0.0,10,-0.16731286221405645,3,-0.06715300942841046,-0.2344658716424669,3
4,0.40000000000000013,10,-0.5815588415436896,3,-0.06715300942841046,-0.6487118509721002,2
3,0.0,10,-0.862966041971583,3,-0.06715300942841046,-0.9301190513999935,3
3,0.0,10,-0.7437331925593791,3,-0.06715300942841046,-0.8108862019877896,3
3,0.0,10,-0.05008353103582314,3,-0.06715300942841046,-0.1172365404642336,2
1,-0.8,10,-0.3980986126390953,3,-0.06715300942841046,-0.46525162206750575,4
2,-0.4,10,-0.4550093389437228,3,-0.06715300942841046,-0.5221623483721333,3
1,-0.8,10,-0.44533154189961094,3,-0.06715300942841046,-0.5124845513280214,6
3,0.0,10,-0.6576684913813835,3,-0.06715300942841046,-0.724821500809794,3
5,0.8,10,-0.5073270851785068,3,-0.06715300942841046,-0.5744800946069173,1
1,-0.8,10,-0.42873364974246764,3,-0.06715300942841046,-0.4958866591708781,5
1,-0.8,10,-0.47434018879144735,3,-0.06715300942841046,-0.5414931982198579,7
3,0.0,10,-0.3705076617898314,3,-0.06715300942841046,-0.43766067121824187,4
4,0.40000000000000013,10,-0.944129708205492,3,-0.06715300942841046,-1.0112827176339025,5
2,-0.4,10,-0.23040843667313296,3,-0.06715300942841046,-0.29756144610154345,5
4,0.40000000000000013,10,-0.8184905439943897,3,-0.06715300942841046,-0.8856435534228002,3
5,0.8,10,-0.3564805503437086,3,-0.06715300942841046,-0.4236335597721191,5
5,0.8,10,-0.11259907679994224,3,-0.06715300942841046,-0.1797520862283527,2
5,0.8,10,-0.5301598241599257,3,-0.06715300942841046,-0.5973128335883362,5
1,-0.8,10,-0.5155237477054476,3,-0.06715300942841046,-0.582676757133858,6
1,-0.8,10,-0.5206425367336979,3,-0.06715300942841046,-0.5877955461621083,4
5,0.8,10,-0.6124741500906739,3,-0.06715300942841046,-0.6796271595190844,4
1,-0.8,10,-0.5451096791119796,3,-0.06715300942841046,-0.6122626885403901,3
2,-0.4,6,-0.8791106320170481,5,-0.06872588838219894,-0.947836520399247,5
1,-0.8,6,-0.7612186580784341,5,-0.06872588838219894,-0.8299445464606331,7
3,0.0,6,-0.6746266612005966,5,-0.06872588838219894,-0.7433525495827955,2
5,0.8,6,-0.7345911929712521,5,-0.06872588838219894,-0.803317081353451,1
5,0.8,6,-0.4705466889970032,5,-0.06872588838219894,-0.5392725773792021,4
4,0.40000000000000013,6,-0.9150256000220551,5,-0.06872588838219894,-0.9837514884042541,2
5,0.8,6,-0.9192766018043138,5,-0.06872588838219894,-0.9880024901865128,3
2,-0.4,6,-0.7652895372384776,5,-0.06872588838219894,-0.8340154256206765,4
4,0.40000000000000013,6,-0.7226695771917534,5,-0.06872588838219894,-0.7913954655739524,1
3,0.0,6,-0.8960367009333148,5,-0.06872588838219894,-0.9647625893155137,3
2,-0.4,6,-0.20717884320828134,5,-0.06872588838219894,-0.2759047315904803,7
4,0.40000000000000013,6,-0.7803662690799942,5,-0.06872588838219894,-0.8490921574621931,2
1,-0.8,6,-0.2617521955624079,5,-0.06872588838219894,-0.33047808394460687,6
5,0.8,6,-0.633342773265672,5,-0.06872588838219894,-0.702068661647871,3
1,-0.8,6,-0.3870285054326349,5,-0.06872588838219894,-0.45575439381483385,6
4,0.40000000000000013,6,-0.707977549312056,5,-0.06872588838219894,-0.776703437694255,5
3,0.0,6,-1.088574893418895,5,-0.06872588838219894,-1.1573007818010939,2
3,0.0,6,-0.1152229929855696,5,-0.06872588838219894,-0.18394888136776855,5
5,0.8,6,-0.6295054850703659,5,-0.06872588838219894,-0.6982313734525648,1
1,-0.8,6,-0.7060682108005927,5,-0.06872588838219894,-0.7747940991827916,6
3,0.0,6,-0.5939511217666609,5,-0.06872588838219894,-0.6626770101488598,4
2,-0.4,6,-0.6434884962361248,5,-0.06872588838219894,-0.7122143846183238,4
1,-0.8,6,-0.7763808931448921,5,-0.06872588838219894,-0.8451067815270911,5
1,-0.8,6,-0.8683075590806707,5,-0.06872588838219894,-0.9370334474628697,6
4,0.40000000000000013,6,-0.2703731146084611,5,-0.06872588838219894,-0.33909900299066004,3
1,-0.8,6,-0.8982572892795712,5,-0.06872588838219894,-0.9669831776617701,6
2,-0.4,6,-0.6271730911842368,5,-0.06872588838219894,-0.6958989795664358,5
1,-0.8,6,-0.48118645447511665,5,-0.06872588838219894,-0.5499123428573156,5
1,-0.8,6,-0.5966862554995666,5,-0.06872588838219894,-0.6654121438817655,6
4,0.40000000000000013,6,-0.6507999122361691,5,-0.06872588838219894,-0.719525800618368,2
4,0.40000000000000013,6,-0.5984853227335104,5,-0.06872588838219894,-0.6672112111157094,5
5,0.8,6,-0.7383043672729067,5,-0.06872588838219894,-0.8070302556551057,3
2,-0.4,6,-0.6101690768484362,5,-0.06872588838219894,-0.6788949652306352,5
2,-0.4,6,-1.2795015534133145,5,-0.06872588838219894,-1.3482274417955133,4
1,-0.8,6,-0.4587363684834147,5,-0.06872588838219894,-0.5274622568656137,4
5,0.8,6,-0.5667577071926084,5,-0.06872588838219894,-0.6354835955748074,4
4,0.40000000000000013,6,-0.5626637100020287,5,-0.06872588838219894,-0.6313895983842277,2
3,0.0,6,-0.4050834907117322,5,-0.06872588838219894,-0.47380937909393117,7
4,0.40000000000000013,6,-1.067161938340372,5,-0.06872588838219894,-1.135887826722571,3
3,0.0,6,0.03102356438310916,5,-0.06872588838219894,-0.03770232399908978,5
3,0.0,6,-0.48704951319106404,5,-0.06872588838219894,-0.555775401573263,6
3,0.0,6,-0.37075251322233815,5,-0.06872588838219894,-0.4394784016045371,4
1,-0.8,6,-0.6137990878945537,5,-0.06872588838219894,-0.6825249762767527,4
2,-0.4,6,-0.27132598387534684,5,-0.06872588838219894,-0.3400518722575458,7
1,-0.8,6,-0.6699127260026111,5,-0.06872588838219894,-0.73863861438481,6
3,0.0,6,-0.8957965872376987,5,-0.06872588838219894,-0.9645224756198977,5
5,0.8,6,-1.1550184566015291,5,-0.06872588838219894,-1.223744344983728,1
1,-0.8,6,-0.6958954389026,5,-0.06872588838219894,-0.7646213272847989,5
1,-0.8,6,-0.9551299553493562,5,-0.06872588838219894,-1.023855843731555,5
3,0.0,6,-0.7140499041866221,5,-0.06872588838219894,-0.782775792568821,2
4,0.40000000000000013,6,-1.2733211441128258,5,-0.06872588838219894,-1.3420470324950247,4
2,-0.4,6,-0.9424534995531363,5,-0.06872588838219894,-1.0111793879353352,4
4,0.40000000000000013,6,-0.46318455984763385,5,-0.06872588838219894,-0.5319104482298328,5
5,0.8,6,-0.06548283323608672,5,-0.06872588838219894,-0.13420872161828568,5
5,0.8,6,-0.7585150488106039,5,-0.06872588838219894,-0.8272409371928029,2
5,0.8,6,-0.7413753074780641,5,-0.06872588838219894,-0.8101011958602631,2
1,-0.8,6,-0.45188694185590594,5,-0.06872588838219894,-0.5206128302381049,5
1,-0.8,6,-0.568740536818293,5,-0.06872588838219894,-0.6374664252004919,5
5,0.8,6,-0.3109310131927142,5,-0.06872588838219894,-0.37965690157491316,4
1,-0.8,6,-0.9179502771091188,5,-0.06872588838219894,-0.9866761654913178,5
2,-0.4,20,-0.22322375835430608,5,-0.06872588838219894,-0.29194964673650503,4
1,-0.8,20,-0.18408599028862938,5,-0.06872588838219894,-0.2528118786708283,6
3,0.0,20,0.0496275538620814,5,-0.06872588838219894,-0.01909833452011754,4
5,0.8,20,-0.11636626714129195,5,-0.06872588838219894,-0.1850921555234909,1
5,0.8,20,0.28319068297081107,5,-0.06872588838219894,0.21446479458861212,6
4,0.40000000000000013,20,-0.23891488240728556,5,-0.06872588838219894,-0.3076407707894845,3
5,0.8,20,-0.3355127210715284,5,-0.06872588838219894,-0.40423860945372736,3
2,-0.4,20,0.24376149891410853,5,-0.06872588838219894,0.17503561053190958,6
4,0.40000000000000013,20,-0.26160340818111005,5,-0.06872588838219894,-0.330329296563309,3
3,0.0,20,-0.575710763337191,5,-0.06872588838219894,-0.6444366517193899,4
2,-0.4,20,-0.21023741804845547,5,-0.06872588838219894,-0.2789633064306544,5
4,0.40000000000000013,20,-0.4136319913717677,5,-0.06872588838219894,-0.48235787975396666,3
1,-0.8,20,-0.0812895340855379,5,-0.06872588838219894,-0.15001542246773686,6
5,0.8,20,0.13456970649344344,5,-0.06872588838219894,0.0658438181112445,4
1,-0.8,20,-0.48641320374926567,5,-0.06872588838219894,-0.5551390921314646,4
4,0.40000000000000013,20,-0.1657863422664293,5,-0.06872588838219894,-0.23451223064862825,5
3,0.0,20,-0.1854994368784531,5,-0.06872588838219894,-0.25422532526065206,5
3,0.0,20,-0.2207033631580165,5,-0.06872588838219894,-0.2894292515402154,5
5,0.8,20,-0.028607366946242302,5,-0.06872588838219894,-0.09733325532844124,2
1,-0.8,20,-0.17140355960839265,5,-0.06872588838219894,-0.2401294479905916,5
3,0.0,20,0.14588015474026478,5,-0.06872588838219894,0.07715426635806584,7
2,-0.4,20,-0.4681195627861112,5,-0.06872588838219894,-0.5368454511683102,6
1,-0.8,20,0.2909088300817669,5,-0.06872588838219894,0.22218294169956793,7
1,-0.8,20,-0.18981187693750298,5,-0.06872588838219894,-0.2585377653197019,5
4,0.40000000000000013,20,-0.6036366076962929,5,-0.06872588838219894,-0.6723624960784919,2
1,-0.8,20,-0.21973116232742035,5,-0.06872588838219894,-0.2884570507096193,6
2,-0.4,20,0.20673062613747833,5,-0.06872588838219894,0.13800473775527938,6
1,-0.8,20,-0.2731134182841346,5,-0.06872588838219894,-0.34183930666633355,3
1,-0.8,20,0.07293129017390926,5,-0.06872588838219894,0.00420540179171032,7
4,0.40000000000000013,20,0.15166164126891601,5,-0.06872588838219894,0.08293575288671708,5
4,0.40000000000000013,20,0.018415393938608485,5,-0.06872588838219894,-0.05031049444359045,4
5,0.8,20,-0.06965907510306985,5,-0.06872588838219894,-0.1383849634852688,2
2,-0.4,20,-0.13110646031961115,5,-0.06872588838219894,-0.1998323487018101,3
2,-0.4,20,0.03709896070247359,5,-0.06872588838219894,-0.031626927679725345,7
1,-0.8,20,-0.001958724207812193,5,-0.06872588838219894,-0.07068461259001113,6
5,0.8,20,-0.022296633851777325,5,-0.06872588838219894,-0.09102252223397626,3
4,0.40000000000000013,20,0.15315407018362387,5,-0.06872588838219894,0.08442818180142493,8
3,0.0,20,-0.26439787466581455,5,-0.06872588838219894,-0.3331237630480135,3
4,0.40000000000000013,20,-0.3128008566767405,5,-0.06872588838219894,-0.38152674505893946,2
3,0.0,20,-0.4748620393594285,5,-0.06872588838219894,-0.5435879277416275,3
3,0.0,20,-0.28255906353581095,5,-0.06872588838219894,-0.3512849519180099,9
3,0.0,20,0.02696065916584839,5,-0.06872588838219894,-0.04176522921635055,4
1,-0.8,20,-0.11248042148862313,5,-0.06872588838219894,-0.18120630987082206,5
2,-0.4,20,-0.5152793783733547,5,-0.06872588838219894,-0.5840052667555536,7
1,-0.8,20,-0.12394940095067608,5,-0.06872588838219894,-0.19267528933287503,5
3,0.0,20,-0.10257558239406919,5,-0.06872588838219894,-0.17130147077626812,6
5,0.8,20,-0.007052727671863462,5,-0.06872588838219894,-0.0757786160540624,5
1,-0.8,20,-0.049728024533652194,5,-0.06872588838219894,-0.11845391291585114,5
1,-0.8,20,-0.2821000783312921,5,-0.06872588838219894,-0.35082596671349103,6
3,0.0,20,-0.08052532429969195,5,-0.06872588838219894,-0.1492512126818909,4
4,0.40000000000000013,20,-0.1592695554273524,5,-0.06872588838219894,-0.22799544380955133,3
2,-0.4,20,-0.1762940003642765,5,-0.06872588838219894,-0.24501988874647546,4
4,0.40000000000000013,20,-0.2850154168546196,5,-0.06872588838219894,-0.35374130523681857,5
5,0.8,20,-0.13982208163658214,5,-0.06872588838219894,-0.20854797001878106,3
5,0.8,20,-0.057749197495167395,5,-0.06872588838219894,-0.12647508587736633,2
5,0.8,20,0.13166400175988063,5,-0.06872588838219894,0.0629381133776817,4
1,-0.8,20,-0.09882456843159125,5,-0.06872588838219894,-0.1675504568137902,5
1,-0.8,20,-0.38334639272408505,5,-0.06872588838219894,-0.452072281106284,4
5,0.8,20,-0.12823034553664991,5,-0.06872588838219894,-0.19695623391884887,3
1,-0.8,20,-0.04271263446949627,5,-0.06872588838219894,-0.1114385228516952,8
2,-0.4,22,-0.03536116915059645,5,-0.06872588838219894,-0.10408705753279539,7
1,-0.8,22,0.1983395662134314,5,-0.06872588838219894,0.12961367783123245,8
3,0.0,22,-0.05595124964256734,5,-0.06872588838219894,-0.12467713802476628,4
5,0.8,22,-0.11445962402625526,5,-0.06872588838219894,-0.1831855124084542,3
5,0.8,22,0.45451584874755907,5,-0.06872588838219894,0.3857899603653601,5
4,0.40000000000000013,22,0.4402259308347655,5,-0.06872588838219894,0.37150004245256657,7
5,0.8,22,0.5407406365140833,5,-0.06872588838219894,0.4720147481318844,5
2,-0.4,22,0.5882408816126456,5,-0.06872588838219894,0.5195149932304467,7
4,0.40000000000000013,22,0.5866832696854973,5,-0.06872588838219894,0.5179573813032984,4
3,0.0,22,-0.12974400227282457,5,-0.06872588838219894,-0.19846989065502352,5
2,-0.4,22,0.3522895832930107,5,-0.06872588838219894,0.28356369491081174,7
4,0.40000000000000013,22,0.08702323211983769,5,-0.06872588838219894,0.01829734373763875,4
1,-0.8,22,-0.18456079917533208,5,-0.06872588838219894,-0.25328668755753103,7
5,0.8,22,0.2612365725053865,5,-0.06872588838219894,0.19251068412318756,5
1,-0.8,22,0.05381287495551525,5,-0.06872588838219894,-0.014913013426683691,7
4,0.40000000000000013,22,0.017770064305910716,5,-0.06872588838219894,-0.05095582407628822,3
3,0.0,22,0.23937997218710283,5,-0.06872588838219894,0.17065408380490388,6
3,0.0,22,0.32181697867675985,5,-0.06872588838219894,0.2530910902945609,8
5,0.8,22,0.1549615499691056,5,-0.06872588838219894,0.08623566158690667,4
1,-0.8,22,0.4129400759606365,5,-0.06872588838219894,0.3442141875784375,6
3,0.0,22,0.10015509296479191,5,-0.06872588838219894,0.031429204582592976,3
2,-0.4,22,0.2674809811944776,5,-0.06872588838219894,0.19875509281227866,6
1,-0.8,22,0.3761964202903291,5,-0.06872588838219894,0.3074705319081302,6
1,-0.8,22,-0.24235990499446464,5,-0.06872588838219894,-0.3110857933766636,8
4,0.40000000000000013,22,-0.2206671008715484,5,-0.06872588838219894,-0.28939298925374735,5
1,-0.8,22,0.3610657655409555,5,-0.06872588838219894,0.29233987715875653,5
2,-0.4,22,0.17673534669893298,5,-0.06872588838219894,0.10800945831673404,5
1,-0.8,22,0.5118466634779082,5,-0.06872588838219894,0.44312077509570924,9
1,-0.8,22,0.40264984706832696,5,-0.06872588838219894,0.333923958686128,6
4,0.40000000000000013,22,-0.018988645914352065,5,-0.06872588838219894,-0.087714534296551,4
4,0.40000000000000013,22,0.4586234489938634,5,-0.06872588838219894,0.3898975606116645,7
5,0.8,22,-0.04543241391056996,5,-0.06872588838219894,-0.1141583022927689,5
2,-0.4,22,-0.1088214092977075,5,-0.06872588838219894,-0.17754729767990646,6
2,-0.4,22,0.29974520402710914,5,-0.06872588838219894,0.23101931564491018,7
1,-0.8,22,-0.02161129605600745,5,-0.06872588838219894,-0.09033718443820639,7
5,0.8,22,-0.050719131955768576,5,-0.06872588838219894,-0.11944502033796751,3
4,0.40000000000000013,22,0.08804990565741683,5,-0.06872588838219894,0.01932401727521789,4
3,0.0,22,-0.09038226938793803,5,-0.06872588838219894,-0.15910815777013698,3
4,0.40000000000000013,22,0.44952448508825704,5,-0.06872588838219894,0.3807985967060581,5
3,0.0,22,0.1864486334683849,5,-0.06872588838219894,0.11772274508618595,8
3,0.0,22,0.22406759112687466,5,-0.06872588838219894,0.15534170274467574,4
3,0.0,22,0.10338749377068383,5,-0.06872588838219894,0.034661605388484895,5
1,-0.8,22,-0.22477464457067653,5,-0.06872588838219894,-0.2935005329528755,6
2,-0.4,22,0.09417984334066677,5,-0.06872588838219894,0.025453954958467834,4
1,-0.8,22,0.023520692074733757,5,-0.06872588838219894,-0.04520519630746518,8
3,0.0,22,0.03688819892443332,5,-0.06872588838219894,-0.03183768945776562,6
5,0.8,22,-0.23625970143652725,5,-0.06872588838219894,-0.3049855898187262,3
1,-0.8,22,0.5717331556862717,5,-0.06872588838219894,0.5030072673040727,9
1,-0.8,22,-0.11490240538837626,5,-0.06872588838219894,-0.1836282937705752,6
3,0.0,22,0.16250831685140846,5,-0.06872588838219894,0.09378242846920952,4
4,0.40000000000000013,22,0.2594321875228541,5,-0.06872588838219894,0.19070629914065512,5
2,-0.4,22,0.6197915293342591,5,-0.06872588838219894,0.5510656409520601,7
4,0.40000000000000013,22,0.09777861694393662,5,-0.06872588838219894,0.029052728561737684,6
5,0.8,22,0.2517480246230775,5,-0.06872588838219894,0.18302213624087854,4
5,0.8,22,-0.008114467718249752,5,-0.06872588838219894,-0.07684035610044869,4
5,0.8,22,0.3647248468012828,5,-0.06872588838219894,0.29599895841908386,3
1,-0.8,22,0.12735312138624982,5,-0.06872588838219894,0.058627233004050885,8
1,-0.8,22,0.02356331502977624,5,-0.06872588838219894,-0.0451625733524227,6
5,0.8,22,0.12884984121410842,5,-0.06872588838219894,0.06012395283190948,4
1,-0.8,22,0.03997586263386407,5,-0.06872588838219894,-0.028750025748334865,7
2,-0.4,7,0.3030919737633834,1,0.8461111447404258,1.1492031185038092,5
1,-0.8,7,0.23410515776431517,1,0.8461111447404258,1.0802163025047409,6
3,0.0,7,-0.02716504569903072,1,0.8461111447404258,0.818946099041395,6
5,0.8,7,0.3977719854466184,1,0.8461111447404258,1.243883130187044,5
5,0.8,7,-0.010897592983012627,1,0.8461111447404258,0.8352135517574132,4
4,0.40000000000000013,7,0.3505885005167186,1,0.8461111447404258,1.1966996452571443,6
5,0.8,7,0.22278723978204434,1,0.8461111447404258,1.0688983845224702,7
2,-0.4,7,0.5517214838125952,1,0.8461111447404258,1.397832628553021,6
4,0.40000000000000013,7,0.2612576520356733,1,0.8461111447404258,1.107368796776099,6
3,0.0,7,0.24428435400555784,1,0.8461111447404258,1.0903954987459836,7
2,-0.4,7,0.6763646951825624,1,0.8461111447404258,1.522475839922988,7
4,0.40000000000000013,7,0.13879986179667245,1,0.8461111447404258,0.9849110065370983,6
1,-0.8,7,0.7343146678588226,1,0.8461111447404258,1.5804258125992483,9
5,0.8,7,0.5181579126033818,1,0.8461111447404258,1.3642690573438077,2
1,-0.8,7,0.7474933548229857,1,0.8461111447404258,1.5936044995634115,9
4,0.40000000000000013,7,0.0071133873800473535,1,0.8461111447404258,0.8532245321204732,5
3,0.0,7,-0.08570507344785,1,0.8461111447404258,0.7604060712925758,5
3,0.0,7,0.6365300978136226,1,0.8461111447404258,1.4826412425540485,7
5,0.8,7,0.12335655073077609,1,0.8461111447404258,0.9694676954712019,4
1,-0.8,7,0.678961796283393,1,0.8461111447404258,1.5250729410238189,9
3,0.0,7,0.48547292464017044,1,0.8461111447404258,1.3315840693805963,6
2,-0.4,7,0.029911116766875023,1,0.8461111447404258,0.8760222615073008,7
1,-0.8,7,0.5531753363035726,1,0.8461111447404258,1.3992864810439984,8
1,-0.8,7,0.23163052993308447,1,0.8461111447404258,1.0777416746735102,8
4,0.40000000000000013,7,0.756481693237061,1,0.8461111447404258,1.602592837977487,8
1,-0.8,7,0.035333606105024284,1,0.8461111447404258,0.8814447508454502,7
2,-0.4,7,0.5679454705783704,1,0.8461111447404258,1.4140566153187963,6
1,-0.8,7,0.06302674351692888,1,0.8461111447404258,0.9091378882573546,9
1,-0.8,7,0.4937899442909667,1,0.8461111447404258,1.3399010890313925,9
4,0.40000000000000013,7,0.37894037796972635,1,0.8461111447404258,1.2250515227101522,7
4,0.40000000000000013,7,0.1350699022806891,1,0.8461111447404258,0.9811810470211149,3
5,0.8,7,0.5176537936057413,1,0.8461111447404258,1.3637649383461672,6
2,-0.4,7,0.5238941627317382,1,0.8461111447404258,1.370005307472164,7
2,-0.4,7,0.46339308992275086,1,0.8461111447404258,1.3095042346631767,6
1,-0.8,7,0.8017272206795728,1,0.8461111447404258,1.6478383654199986,9
5,0.8,7,0.555279798125182,1,0.8461111447404258,1.401390942865608,8
4,0.40000000000000013,7,0.2611242515117736,1,0.8461111447404258,1.1072353962521995,6
3,0.0,7,-0.05525827465868227,1,0.8461111447404258,0.7908528700817435,8
4,0.40000000000000013,7,0.20858575331928964,1,0.8461111447404258,1.0546968980597153,3
3,0.0,7,0.6937873600933928,1,0.8461111447404258,1.5398985048338187,7
3,0.0,7,0.19196778285409846,1,0.8461111447404258,1.0380789275945244,5
3,0.0,7,0.4342639946579984,1,0.8461111447404258,1.2803751393984242,7
1,-0.8,7,0.18909331132914636,1,0.8461111447404258,1.0352044560695721,7
2,-0.4,7,0.4663703011516377,1,0.8461111447404258,1.3124814458920635,7
1,-0.8,7,0.2930315939539442,1,0.8461111447404258,1.13914273869437,8
3,0.0,7,0.33994686599158097,1,0.8461111447404258,1.186058010732007,7
5,0.8,7,0.2116502801061197,1,0.8461111447404258,1.0577614248465455,5
1,-0.8,7,0.6373225385821072,1,0.8461111447404258,1.483433683322533,9
1,-0.8,7,0.3673711174484161,1,0.8461111447404258,1.213482262188842,8
3,0.0,7,0.24398239602547406,1,0.8461111447404258,1.0900935407658998,4
4,0.40000000000000013,7,0.0496703210554319,1,0.8461111447404258,0.8957814657958577,7
2,-0.4,7,0.47910905187372366,1,0.8461111447404258,1.3252201966141495,7
4,0.40000000000000013,7,0.595339737711717,1,0.8461111447404258,1.4414508824521428,5
5,0.8,7,0.16998934797828663,1,0.8461111447404258,1.0161004927187125,4
5,0.8,7,0.3855985090628622,1,0.8461111447404258,1.231709653803288,4
5,0.8,7,0.011292028429266132,1,0.8461111447404258,0.857403173169692,6
1,-0.8,7,0.29103114569944993,1,0.8461111447404258,1.1371422904398758,7
1,-0.8,7,0.4281666656755599,1,0.8461111447404258,1.2742778104159858,7
5,0.8,7,0.6943635790142759,1,0.8461111447404258,1.5404747237547016,3
1,-0.8,7,0.36892001877467484,1,0.8461111447404258,1.2150311635151008,8
2,-0.4,21,-0.22247551147491945,1,0.8461111447404258,0.6236356332655064,6
1,-0.8,21,0.09543898313133692,1,0.8461111447404258,0.9415501278717627,6
3,0.0,21,-0.13143611770660285,1,0.8461111447404258,0.7146750270338229,6
5,0.8,21,-0.23020704695289365,1,0.8461111447404258,0.6159040977875322,5
5,0.8,21,-0.223678403564379,1,0.8461111447404258,0.6224327411760469,5
4,0.40000000000000013,21,-0.17823631826201772,1,0.8461111447404258,0.6678748264784081,4
5,0.8,21,-0.49762917765217607,1,0.8461111447404258,0.34848196708824974,3
2,-0.4,21,-0.13770165948698224,1,0.8461111447404258,0.7084094852534436,7
4,0.40000000000000013,21,-0.3248998790514921,1,0.8461111447404258,0.5212112656889337,5
3,0.0,21,-0.7477453393347726,1,0.8461111447404258,0.0983658054056532,7
2,-0.4,21,-0.4930083974020475,1,0.8461111447404258,0.3531027473383783,7
4,0.40000000000000013,21,-0.24154175978065376,1,0.8461111447404258,0.6045693849597721,8
1,-0.8,21,-0.33569254265952,1,0.8461111447404258,0.5104186020809058,6
5,0.8,21,-0.3223169005824894,1,0.8461111447404258,0.5237942441579364,3
1,-0.8,21,-0.5718240811610331,1,0.8461111447404258,0.2742870635793927,7
4,0.40000000000000013,21,-0.4392883699023751,1,0.8461111447404258,0.40682277483805074,6
3,0.0,21,-0.15832332972839483,1,0.8461111447404258,0.687787815012031,6
3,0.0,21,-0.3252782016120794,1,0.8461111447404258,0.5208329431283465,3
5,0.8,21,-0.25973846780738563,1,0.8461111447404258,0.5863726769330402,4
1,-0.8,21,0.028204154036078677,1,0.8461111447404258,0.8743152987765045,8
3,0.0,21,-0.3579610560921771,1,0.8461111447404258,0.4881500886482487,6
2,-0.4,21,-0.4845142266683452,1,0.8461111447404258,0.3615969180720806,6
1,-0.8,21,-0.17588363768323845,1,0.8461111447404258,0.6702275070571874,7
1,-0.8,21,-0.0694478125219444,1,0.8461111447404258,0.7766633322184814,6
4,0.40000000000000013,21,-0.6131692874976804,1,0.8461111447404258,0.2329418572427454,4
1,-0.8,21,-0.13345917791787015,1,0.8461111447404258,0.7126519668225557,8
2,-0.4,21,-0.4905371293541055,1,0.8461111447404258,0.35557401538632033,8
1,-0.8,21,-0.048236719188172794,1,0.8461111447404258,0.797874425552253,8
1,-0.8,21,0.516134329454055,1,0.8461111447404258,1.3622454741944807,8
4,0.40000000000000013,21,-0.3580461091837479,1,0.8461111447404258,0.4880650355566779,7
4,0.40000000000000013,21,-0.03786880921903857,1,0.8461111447404258,0.8082423355213872,4
5,0.8,21,-0.37877282637517773,1,0.8461111447404258,0.4673383183652481,3
2,-0.4,21,-0.4185537788580753,1,0.8461111447404258,0.4275573658823505,8
